MatchId,Mode,MapName,Round,Seats,SeatIndex,BotKey,BotName,Creator,Opponents,TurnsPlayed,TimedOut,Failed,Placement,Win,TimeoutWin,Draw,Loss,Survived,EndHealth,ShotsFired,HitsLanded,DamageDealt,DamageTaken,Eliminations,Deaths,TurnsAlive
47cd332a-4f66-4ad4-b738-3b1772ac2677,Duel,Four Corners,1,2,1,LightningMcQueen.Bot.LightningMcQueenBot,Lightning McQueen,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
8a29c40d-aac6-42d0-bcc5-4690726a8ced,Duel,Four Corners,0,2,0,LightningMcQueen.Bot.LightningMcQueenBot,Lightning McQueen,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
8a29c40d-aac6-42d0-bcc5-4690726a8ced,Duel,Four Corners,0,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,Lightning McQueen,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
3fc1ffea-36e5-4815-8c56-bdd2c64e9f48,Duel,Four Corners,0,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,Lightning McQueen,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
3fc1ffea-36e5-4815-8c56-bdd2c64e9f48,Duel,Four Corners,0,2,1,LightningMcQueen.Bot.LightningMcQueenBot,Lightning McQueen,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
5103367d-745f-419d-95e3-114bb4400f54,Duel,Four Corners,11,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
5103367d-745f-419d-95e3-114bb4400f54,Duel,Four Corners,11,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
d02ab3ab-a7b0-4bfb-a152-cbb248567a0a,Duel,Four Corners,11,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
d02ab3ab-a7b0-4bfb-a152-cbb248567a0a,Duel,Four Corners,11,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
1db8cf47-5fba-402b-a796-adf2d8402f68,Duel,Four Corners,10,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
1db8cf47-5fba-402b-a796-adf2d8402f68,Duel,Four Corners,10,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
034bf2e9-4278-447d-9158-3f4c9c4bd0b3,Duel,Four Corners,10,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
034bf2e9-4278-447d-9158-3f4c9c4bd0b3,Duel,Four Corners,10,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,147,0,0,0,0,0,150
a561ea55-bc07-4850-99cd-d35db453f295,Duel,Four Corners,9,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
a561ea55-bc07-4850-99cd-d35db453f295,Duel,Four Corners,9,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
18bb08d6-1832-4b4f-bc83-6bf55ac8a5d6,Duel,Four Corners,9,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
18bb08d6-1832-4b4f-bc83-6bf55ac8a5d6,Duel,Four Corners,9,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
1def464d-b473-48e4-83f9-d29165a13d50,Duel,Four Corners,8,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,147,0,0,0,0,0,150
1def464d-b473-48e4-83f9-d29165a13d50,Duel,Four Corners,8,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
1831490b-66f4-49ad-b4a4-4bf77338c861,Duel,Four Corners,8,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
1831490b-66f4-49ad-b4a4-4bf77338c861,Duel,Four Corners,8,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
4fe5219b-5d3f-40fe-ab38-32e9fb5c6623,Duel,Four Corners,7,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
4fe5219b-5d3f-40fe-ab38-32e9fb5c6623,Duel,Four Corners,7,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
f8659da6-618b-40d6-9f52-fc987682c4ba,Duel,Four Corners,7,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
f8659da6-618b-40d6-9f52-fc987682c4ba,Duel,Four Corners,7,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
019e09a6-6b89-4cc0-8c1e-58523226e277,Duel,Four Corners,6,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
019e09a6-6b89-4cc0-8c1e-58523226e277,Duel,Four Corners,6,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
1afcd30c-69a9-4294-afbd-f0a007ed15bb,Duel,Four Corners,6,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
1afcd30c-69a9-4294-afbd-f0a007ed15bb,Duel,Four Corners,6,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,147,0,0,0,0,0,150
568a4322-523c-43fc-ab2a-c3edf0acd43b,Duel,Four Corners,5,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
568a4322-523c-43fc-ab2a-c3edf0acd43b,Duel,Four Corners,5,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
b8454b22-28e0-4f59-b81f-a3945ca00dc8,Duel,Four Corners,5,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
b8454b22-28e0-4f59-b81f-a3945ca00dc8,Duel,Four Corners,5,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
ac9aaa40-52e1-447d-89c1-f0c1bb9f5df9,Duel,Four Corners,4,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
ac9aaa40-52e1-447d-89c1-f0c1bb9f5df9,Duel,Four Corners,4,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
ab4345d1-64fb-4511-bd04-8874b17e4de7,Duel,Four Corners,4,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
ab4345d1-64fb-4511-bd04-8874b17e4de7,Duel,Four Corners,4,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
48ac97f5-de11-4f5c-bae5-fcd2a123355e,Duel,Four Corners,3,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
48ac97f5-de11-4f5c-bae5-fcd2a123355e,Duel,Four Corners,3,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
61cbcb54-f734-4deb-816c-a699ec2b397e,Duel,Four Corners,3,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
61cbcb54-f734-4deb-816c-a699ec2b397e,Duel,Four Corners,3,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
6805e7fd-001b-442f-b2e3-a2dbd797b5a5,Duel,Four Corners,2,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,147,0,0,0,0,0,150
6805e7fd-001b-442f-b2e3-a2dbd797b5a5,Duel,Four Corners,2,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
218e271a-cfc9-4dc1-89dc-ba1c9d4b8e03,Duel,Four Corners,2,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
218e271a-cfc9-4dc1-89dc-ba1c9d4b8e03,Duel,Four Corners,2,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
18a55d12-9b03-45cd-8d3c-c8e3d7a44740,Duel,Four Corners,1,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,147,0,0,0,0,0,150
18a55d12-9b03-45cd-8d3c-c8e3d7a44740,Duel,Four Corners,1,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
b0341202-4a69-48e8-a671-9a0684ca18e2,Duel,Four Corners,1,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
b0341202-4a69-48e8-a671-9a0684ca18e2,Duel,Four Corners,1,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
3770fbd4-d5a6-43c0-8733-963fbe9efbd4,Duel,Four Corners,0,2,0,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
3770fbd4-d5a6-43c0-8733-963fbe9efbd4,Duel,Four Corners,0,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
b5c9eb46-bc96-480d-8691-c6f40bc6e75f,Duel,Four Corners,0,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,SchwarzeneggerBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
b5c9eb46-bc96-480d-8691-c6f40bc6e75f,Duel,Four Corners,0,2,1,Schwarzenegger.Bot.SchwarzeneggerBot,SchwarzeneggerBot,Batuhan,BunnyBot,150,True,False,2,False,False,True,False,True,100,147,0,0,0,0,0,150
abb6500d-c81c-4063-a710-ce5c18c664ae,Duel,Four Corners,11,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
abb6500d-c81c-4063-a710-ce5c18c664ae,Duel,Four Corners,11,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
e219308c-c2c8-48e5-adb7-e1d90572836f,Duel,Four Corners,11,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
e219308c-c2c8-48e5-adb7-e1d90572836f,Duel,Four Corners,11,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
10b24c6c-2a3a-4467-ac08-945a6cfc7984,Duel,Four Corners,10,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,145,0,0,0,0,0,150
10b24c6c-2a3a-4467-ac08-945a6cfc7984,Duel,Four Corners,10,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
aff768d9-ff30-4ead-9d23-d18eb6c3cf2b,Duel,Four Corners,10,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
aff768d9-ff30-4ead-9d23-d18eb6c3cf2b,Duel,Four Corners,10,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,146,0,0,0,0,0,150
75cd21a6-b53c-4a0c-baea-ef543ab8bb47,Duel,Four Corners,9,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,146,1,50,0,0,0,150
75cd21a6-b53c-4a0c-baea-ef543ab8bb47,Duel,Four Corners,9,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
4d43dfbb-b175-483b-b1ac-39757765b636,Duel,Four Corners,9,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
4d43dfbb-b175-483b-b1ac-39757765b636,Duel,Four Corners,9,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,145,0,0,0,0,0,150
f902b20f-5ae1-4e83-8e6d-aa0984c239fb,Duel,Four Corners,8,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
f902b20f-5ae1-4e83-8e6d-aa0984c239fb,Duel,Four Corners,8,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
d16eaaa9-b5b1-4a62-9afb-c39c235aacdf,Duel,Four Corners,8,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
d16eaaa9-b5b1-4a62-9afb-c39c235aacdf,Duel,Four Corners,8,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,145,0,0,0,0,0,150
2fe61825-cc25-4f66-a599-62ed8ad4cdb4,Duel,Four Corners,7,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,145,0,0,0,0,0,150
2fe61825-cc25-4f66-a599-62ed8ad4cdb4,Duel,Four Corners,7,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
fd385e1b-0988-4eae-81c8-e825e85e8b23,Duel,Four Corners,7,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
fd385e1b-0988-4eae-81c8-e825e85e8b23,Duel,Four Corners,7,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,145,0,0,0,0,0,150
c10e5929-2951-47c1-8bd2-305a21802fb7,Duel,Four Corners,6,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,146,1,50,0,0,0,150
c10e5929-2951-47c1-8bd2-305a21802fb7,Duel,Four Corners,6,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
8e574405-6bc3-465d-9333-cda8093c51f3,Duel,Four Corners,6,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
8e574405-6bc3-465d-9333-cda8093c51f3,Duel,Four Corners,6,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
cd7262c7-4828-43c9-a564-199c06c24db6,Duel,Four Corners,5,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,145,0,0,0,0,0,150
cd7262c7-4828-43c9-a564-199c06c24db6,Duel,Four Corners,5,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
089301b7-2296-4974-aff0-13343720f01f,Duel,Four Corners,5,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
089301b7-2296-4974-aff0-13343720f01f,Duel,Four Corners,5,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,146,1,50,0,0,0,150
7b857c43-727b-4f8f-88d1-a471282376b6,Duel,Four Corners,4,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
7b857c43-727b-4f8f-88d1-a471282376b6,Duel,Four Corners,4,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
016fb909-e80c-4386-8945-26bb9302ade1,Duel,Four Corners,4,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
016fb909-e80c-4386-8945-26bb9302ade1,Duel,Four Corners,4,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,145,0,0,0,0,0,150
cd02b9da-25ee-4277-96be-69ce287c63a6,Duel,Four Corners,3,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,146,0,0,0,0,0,150
cd02b9da-25ee-4277-96be-69ce287c63a6,Duel,Four Corners,3,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
94662f8f-0dcc-44fd-97d4-ac8c3d347e6b,Duel,Four Corners,3,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
94662f8f-0dcc-44fd-97d4-ac8c3d347e6b,Duel,Four Corners,3,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,2,False,False,True,False,True,100,145,0,0,0,0,0,150
15b18457-c0ad-4149-9bcb-0748aa80e705,Duel,Four Corners,2,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
15b18457-c0ad-4149-9bcb-0748aa80e705,Duel,Four Corners,2,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
a4697e1e-5f0e-48cf-8886-593ec743b34b,Duel,Four Corners,2,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
a4697e1e-5f0e-48cf-8886-593ec743b34b,Duel,Four Corners,2,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
1e8702c1-f00c-4e68-bc38-f05f74b9f6f8,Duel,Four Corners,1,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,False,True,False,True,100,145,0,0,0,0,0,150
1e8702c1-f00c-4e68-bc38-f05f74b9f6f8,Duel,Four Corners,1,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
c6f679a1-f696-4c4c-9a2c-e7af9cab2f0b,Duel,Four Corners,1,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
c6f679a1-f696-4c4c-9a2c-e7af9cab2f0b,Duel,Four Corners,1,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
3780d219-e5e8-40eb-8b91-c66492c520b9,Duel,Four Corners,0,2,0,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
3780d219-e5e8-40eb-8b91-c66492c520b9,Duel,Four Corners,0,2,1,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
fe43c19b-7c55-46e8-a6b6-01ce073ba5b9,Duel,Four Corners,0,2,0,Bunny.Bot.BunnyBot,BunnyBot,Batuhan,A Super Robot,150,True,False,2,False,False,False,True,True,50,149,0,0,50,0,0,150
fe43c19b-7c55-46e8-a6b6-01ce073ba5b9,Duel,Four Corners,0,2,1,ProMenno.Bot.ProMenno,A Super Robot,Menno,BunnyBot,150,True,False,1,False,True,False,False,True,100,145,1,50,0,0,0,150
815916fb-bc3b-4dd9-96e9-404a00516d79,Duel,River Bend,11,2,0,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,KingArthur,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
815916fb-bc3b-4dd9-96e9-404a00516d79,Duel,River Bend,11,2,1,KingArthur.Bot.KingArthurBot,KingArthur,Batuhan,OlivierBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
3ee4ed18-f9f7-4750-8d11-838fa7b00b2a,Duel,River Bend,7,2,0,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,14,False,False,1,False,False,True,False,False,0,13,2,100,100,1,1,13
3ee4ed18-f9f7-4750-8d11-838fa7b00b2a,Duel,River Bend,7,2,1,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,14,False,False,2,False,False,True,False,False,0,13,2,100,100,1,1,13
4f21e9df-543e-4e22-b564-406c1e1e35e0,Duel,River Bend,6,2,0,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
4f21e9df-543e-4e22-b564-406c1e1e35e0,Duel,River Bend,6,2,1,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
6818e3e5-f523-48ae-bada-44d5f12ad4dd,Duel,River Bend,6,2,0,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,14,False,False,1,False,False,True,False,False,0,13,2,100,100,1,1,13
6818e3e5-f523-48ae-bada-44d5f12ad4dd,Duel,River Bend,6,2,1,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,14,False,False,2,False,False,True,False,False,0,13,2,100,100,1,1,13
9588bc3f-bfaa-40c2-a765-13abb4af133e,Duel,River Bend,5,2,0,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
9588bc3f-bfaa-40c2-a765-13abb4af133e,Duel,River Bend,5,2,1,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
e3f6a6b8-1057-466e-980c-a971bc171b54,Duel,River Bend,5,2,0,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,14,False,False,1,False,False,True,False,False,0,13,2,100,100,1,1,13
e3f6a6b8-1057-466e-980c-a971bc171b54,Duel,River Bend,5,2,1,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,14,False,False,2,False,False,True,False,False,0,13,2,100,100,1,1,13
f1548bb7-0852-479c-86b8-201b7fd79ac8,Duel,River Bend,4,2,0,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,150,True,False,1,False,False,True,False,True,100,149,0,0,0,0,0,150
f1548bb7-0852-479c-86b8-201b7fd79ac8,Duel,River Bend,4,2,1,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,150,True,False,2,False,False,True,False,True,100,149,0,0,0,0,0,150
f0f9ff28-531b-4fc4-99a2-dd0a006624dd,Duel,River Bend,4,2,0,BlitzKrieg.Bot.BlitzKriegBot,BlitzKriegBot,Batuhan,OlivierBot,14,False,False,1,False,False,True,False,False,0,13,2,100,100,1,1,13
f0f9ff28-531b-4fc4-99a2-dd0a006624dd,Duel,River Bend,4,2,1,Olivier.Bot.OlivierBot,OlivierBot,The Ultimate Champion,BlitzKriegBot,14,False,False,2,False,False,True,False,False,0,13,2,100,100,1,1,13
